datetime,木片预整仓液位,木片预蒸仓温度,MSD1扭矩,MSD1吨浆能耗,1#反应仓温度,1#反应仓液位,MSD2扭矩,MSD2吨浆能耗,2#反应仓温度,2#反应仓液位,PSF扭矩,*负载感应螺旋功率DE,*负载感应螺旋功率NDE,高浓磨吨浆能耗,刀盘压力NDE_x,刀盘压力NDE_y,磨盘间隙NDE_x,磨盘间隙NDE_y,磨盘间隙DE,震动加速度NDE,震动加速度DE,震动DE,PSD(plug screw discharger),PSD扭矩,2段浸渍吸液比
2015/3/25 12:59,0.385832931,-0.345779886,0.361198361,25.165655,0.148943219,0.16267002,0.01398139,19.371912,-0.254722417,-0.11649295,0.240573152,-0.017142187,-0.03332161,0.447935368,0.409574446,0.409574446,-0.004504505,-0.004504505,0.176470588,-0.292682927,-0.067291312,0.028571429,-0.381987578,-0.422145244,0.326490279
2015/3/25 13:00,0.393056736,-0.341607196,0.385115875,25.412014,0.145923721,0.160147656,0.151081951,19.839853,-0.254722417,-0.125330213,0.267722474,-0.245669546,0.230241684,0.437163375,0.409574446,0.409574446,0.004504505,0.004504505,0.176470588,-0.298780488,-0.169505963,0.028571429,-0.369565217,-0.377162415,0.366720389
2015/3/25 13:00,0.395597178,-0.341607196,0.367270423,25.487793,0.145923721,0.169578913,0.130400299,19.910231,-0.257434726,-0.148095637,0.217948564,0.315719314,-0.360527203,0.446140036,0.404255271,0.404255271,0.004504505,0.004504505,0.176470588,-0.304878049,-0.213798978,0.028571429,-0.394409938,-0.39965383,0.347652731
2015/3/25 13:00,0.394581007,-0.341607196,0.392735527,25.771568,0.145923721,0.191109781,0.150991936,20.073462,-0.257434726,-0.036669775,0.074660633,0.335092553,-0.082530729,0.433572711,0.372340353,0.372340353,-0.004504505,-0.004504505,0.176470588,-0.205284553,0.057069847,0.085714286,-0.369565217,-0.421280278,0.33233257
2015/3/25 13:01,0.401274634,-0.341607196,0.384625201,25.843084,0.145923721,0.155943891,0.007212183,19.69282,-0.257434726,-0.152514316,0.144042079,-0.317745655,-0.255300268,0.433572711,0.375000007,0.375000007,0.004504505,0.004504505,0.169117647,-0.276422764,-0.021294719,0,-0.369565217,-0.378027841,0.361741757
2015/3/25 13:01,0.398645821,-0.341607196,0.39692175,26.38603,0.145923721,0.160147656,0.12864718,19.761711,-0.257434726,-0.044402282,0.317496229,0.197037371,0.163309118,0.431777379,0.393617027,0.393617027,-0.004504505,-0.004504505,0.183823529,-0.211382114,-0.057069847,-0.021428571,-0.369565217,-0.39532854,0.326829773
2015/3/25 13:01,0.404831247,-0.343586017,0.413191592,26.366119,0.145923721,0.153275321,0.176561033,19.857368,-0.257434726,-0.144781746,0.216440576,-0.162455579,-0.413014702,0.438958707,0.393617027,0.393617027,0.004504505,0.004504505,0.176470588,-0.176829268,-0.057069847,0.007142857,-0.394409938,-0.39965383,0.382855709
2015/3/25 13:02,0.406974168,-0.343586017,0.429189446,26.646517,0.142904224,0.144026947,0.155472985,20.101894,-0.259662776,-0.083977696,0.219457014,0.012817035,-0.315491339,0.433572711,0.398936096,0.398936096,-0.004504505,-0.004504505,0.176470588,-0.276422764,0.002555366,0.071428571,-0.406832298,-0.409169375,0.351547592
2015/3/25 13:02,0.401274634,-0.343586017,0.343889439,25.112843,0.142904224,0.167056548,0.169203953,20.132685,-0.259662776,-0.19737285,0.193815988,-0.174806945,-0.274080126,0.428186715,0.404255271,0.404255271,-0.004504505,-0.004504505,0.176470588,-0.298780488,-0.067291312,0.014285714,-0.437888199,-0.449826915,0.351683763
2015/3/25 13:02,0.400258448,-0.342596592,0.360390414,25.337317,0.13988464,0.153275321,0.045692088,19.306536,-0.261890762,-0.091710297,0.272247207,0.168975392,-0.218288558,0.438958707,0.393617027,0.393617027,-0.004504505,-0.004504505,0.176470588,-0.292682927,0.080919932,0.007142857,-0.413043478,-0.419550346,0.362099905
2015/3/25 13:03,0.405847534,-0.341607196,0.405704863,26.256628,0.13988464,0.164351517,0.139638418,19.702431,-0.264118748,-0.125330213,0.202865915,-0.098374128,-0.251832944,0.440754039,0.380319155,0.380319155,-0.004504505,-0.004504505,0.176470588,-0.264227642,-0.046848382,0,-0.394409938,-0.39100325,0.346751764
2015/3/25 13:03,0.404323161,-0.341607196,0.391985494,26.224113,0.136865143,0.152434573,0.231671441,20.710878,-0.264118748,-0.1355122,0.279788992,-0.135124955,-0.154304716,0.442549372,0.380319155,0.380319155,-0.004504505,-0.004504505,0.183823529,-0.233739837,0.002555366,0.057142857,-0.406832298,-0.378892807,0.357391749
2015/3/25 13:03,0.399750363,-0.3406178,0.366943307,25.440376,0.13988464,0.170419661,0.296325992,20.469139,-0.261890762,-0.124225519,0.278280543,-0.104005669,0.036703398,0.444344704,0.40159575,0.40159575,-0.004504505,-0.004504505,0.183823529,-0.270325203,-0.051959114,0.007142857,-0.381987578,-0.376297449,0.335656633
2015/3/25 13:04,0.397121449,-0.3406178,0.348535895,24.854351,0.142904224,0.15846616,0.179611268,20.0546,-0.264118748,-0.106310931,0.193815988,0.14731851,0.131773216,0.4497307,0.396276575,0.396276575,0.004504505,0.004504505,0.183823529,-0.146341463,-0.080919932,0.028571429,-0.394409938,-0.411764733,0.361053441
2015/3/25 13:04,0.407990339,-0.338638894,0.345644582,25.067408,0.148943219,0.160988404,0.159196774,19.945175,-0.261890762,-0.118702274,0.184766214,0.030090473,-0.09438247,0.4497307,0.382978703,0.382978703,0.004504505,0.004504505,0.183823529,-0.341463415,-0.007666099,0,-0.388198758,-0.398788864,0.333239133
2015/3/25 13:04,0.399750363,-0.336660073,0.416509716,26.522425,0.155507389,0.177986538,0.21724014,20.459183,-0.264118748,-0.143677022,0.159125189,-0.288743451,-0.15946989,0.437163375,0.398936096,0.398936096,-0.004504505,-0.004504505,0.183823529,-0.239837398,-0.031516184,0.057142857,-0.394409938,-0.38667796,0.350560819
2015/3/25 13:05,0.396105264,-0.33468128,0.398956109,26.54785,0.161546384,0.132914194,0.133563331,19.926777,-0.264118748,-0.118702274,0.258672546,-0.158552772,-0.211694523,0.438958707,0.393617027,0.393617027,-0.004504505,-0.004504505,0.191176471,-0.239837398,-0.101362862,0.064285714,-0.400621118,-0.410899767,0.35873667
2015/3/25 13:05,0.383601655,-0.335670676,0.405605545,26.26107,0.167585465,0.184200888,0.167223362,20.001699,-0.266346735,-0.153618946,0.24811463,0.055796758,-0.351741533,0.444344704,0.385638224,0.385638224,-0.004504505,-0.004504505,0.183823529,-0.264227642,-0.13032368,-0.021428571,-0.369565217,-0.419550346,0.337186224
2015/3/25 13:05,0.397629535,-0.335670676,0.377450561,25.67664,0.176775251,0.170419661,0.204880891,19.759064,-0.268574785,-0.221050873,0.133484163,-0.18151439,-0.172007175,0.455116697,0.398936096,0.398936096,0.004504505,0.004504505,0.191176471,-0.304878049,-0.155877342,0.057142857,-0.406832298,-0.403114153,0.367457204
2015/3/25 13:06,0.383601655,-0.337649469,0.37851749,25.698986,0.182814934,0.152434573,0.139729542,19.629812,-0.268574785,-0.183876877,0.459275711,-0.243325906,0.189069726,0.440754039,0.40159575,0.40159575,0.004504505,0.004504505,0.191176471,-0.304878049,0.002555366,0.042857143,-0.363354037,-0.380622739,0.33695492
2015/3/25 13:06,0.394072921,-0.33962829,0.377166333,25.745447,0.188854015,0.174623522,0.094254836,20.129887,-0.266346735,-0.110969704,0.183257919,-0.475133202,0.14460321,0.451526032,0.388297878,0.388297878,0.004504505,0.004504505,0.191176471,-0.282520325,0.026405451,0.028571429,-0.406832298,-0.404844085,0.345690377
2015/3/25 13:06,0.390913815,-0.343586017,0.345357373,25.022247,0.195418185,0.155943891,0.060513988,19.569271,-0.266346735,-0.173742858,0.062594268,-0.001794894,-0.332048243,0.442549372,0.393617027,0.393617027,0.004504505,0.004504505,0.198529412,-0.264227642,-0.026405451,0.014285714,-0.381987578,-0.392733642,0.338486376
2015/3/25 13:07,0.391422017,-0.345779886,0.379065166,25.453936,0.198437682,0.180837872,0.203789959,20.073214,-0.266346735,-0.125330213,0.193815988,-0.10157971,-0.103603635,0.435368043,0.388297878,0.388297878,0.004504505,0.004504505,0.198529412,-0.264227642,0.007666099,0.057142857,-0.375776398,-0.371972159,0.369568786
2015/3/25 13:07,0.383601655,-0.349737613,0.381738706,25.775055,0.20145718,0.127540592,0.128786852,19.762348,-0.266346735,-0.118702274,0.089743436,-0.134392463,0.148922642,0.438958707,0.404255271,0.404255271,0.004504505,0.004504505,0.198529412,-0.25203252,-0.051959114,0.028571429,-0.450310559,-0.432525756,0.335363772
2015/3/25 13:07,0.393564822,-0.351716406,0.37935218,25.964176,0.207496261,0.170419661,0.187883341,20.398783,-0.266346735,-0.096369038,0.125942685,-0.374635206,-0.365293226,0.4497307,0.393617027,0.393617027,0.004504505,0.004504505,0.198529412,-0.211382114,0.036626917,0.028571429,-0.350931677,-0.437716012,0.335904725
2015/3/25 13:08,0.36813786,-0.353695227,0.38786536,25.934519,0.210515758,0.15846616,0.18073312,19.888363,-0.266346735,-0.161591673,0.136500754,-0.340151931,-0.157517182,0.431777379,0.406914899,0.406914899,-0.004504505,-0.004504505,0.198529412,-0.264227642,-0.041737649,0.042857143,-0.388198758,-0.312283529,0.361553356
2015/3/25 13:08,0.363056918,-0.354684737,0.387233028,26.236113,0.216554753,0.145708443,0.192709091,19.884815,-0.266346735,-0.128836293,0.100301659,0.068333725,-0.366998098,0.419210054,0.390957399,0.390957399,0.004504505,0.004504505,0.191176471,-0.105691057,-0.15076661,0.042857143,-0.338509317,-0.329584688,0.330724634
2015/3/25 13:08,0.369662232,-0.35666353,0.385286855,25.723913,0.219574336,0.186723229,-0.037545285,19.519007,-0.268574785,-0.102996977,0.110859575,-0.318986033,-0.207190082,0.428186715,0.377659528,0.377659528,-0.013513514,-0.013513514,0.191176471,-0.298780488,0.057069847,0.007142857,-0.350931677,-0.339100233,0.356016982
2015/3/25 13:09,0.374853579,-0.359029511,0.375052148,25.837786,0.22561402,0.153275321,0.119242996,20.072983,-0.270802771,-0.128836293,0.118401207,-0.444940434,-0.177152208,0.426391382,0.393617027,0.393617027,0.004504505,0.004504505,0.191176471,-0.264227642,0.026405451,0.05,-0.357142857,-0.357266358,0.340892684
2015/3/25 13:09,0.361422198,-0.359029511,0.387732985,25.945244,0.228633517,0.182519368,0.130537755,19.820858,-0.270802771,-0.146991007,0.178732878,-0.447040154,-0.393023786,0.444344704,0.385638224,0.385638224,0.004504505,0.004504505,0.191176471,-0.205284553,-0.051959114,0.057142857,-0.381987578,-0.383218097,0.363980182
2015/3/25 13:09,0.371296951,-0.359029511,0.38331507,25.701109,0.228633517,0.143186103,0.208569039,19.877409,-0.270802771,-0.182772184,0.237556407,0.078379372,-0.40971804,0.442549372,0.377659528,0.377659528,-0.004504505,-0.004504505,0.191176471,-0.31097561,0.022998296,0.035714286,-0.388198758,-0.352076102,0.323695977
2015/3/25 13:10,0.361930284,-0.360018907,0.368430744,25.600374,0.22561402,0.14907146,0.082844342,19.919945,-0.270802771,-0.133254908,0.213423831,-0.468705161,-0.202914947,0.446140036,0.369680831,0.369680831,0.004504505,0.004504505,0.198529412,-0.233739837,0.051959114,0,-0.357142857,-0.32698979,0.349437875
2015/3/25 13:10,0.36813786,-0.360018907,0.36823711,25.477346,0.22561402,0.177145766,-0.006245366,19.154081,-0.270802771,-0.102996977,0.06561086,-0.443590813,-0.413697597,0.444344704,0.382978703,0.382978703,-0.004504505,-0.004504505,0.205882353,-0.233739837,-0.031516184,0.021428571,-0.344720497,-0.345155455,0.338566587
2015/3/25 13:10,0.36813786,-0.359029511,0.36628759,25.994282,0.228633517,0.149912304,0.186510899,20.570601,-0.268574785,-0.075812874,0.055052944,-0.015032905,-0.149275526,0.438958707,0.382978703,0.382978703,-0.004504505,-0.004504505,0.191176471,-0.245934959,-0.16439523,0.057142857,-0.338509317,-0.333045011,0.337107879
2015/3/25 13:11,0.356341198,-0.355674133,0.376885074,25.655514,0.22561402,0.163510769,-0.073148775,19.016018,-0.270802771,-0.083977696,0.264705882,0.173741063,0.037888632,0.435368043,0.398936096,0.398936096,-0.004504505,-0.004504505,0.191176471,-0.292682927,-0.046848382,0.042857143,-0.338509317,-0.333045011,0.361999176
2015/3/25 13:11,0.367121689,-0.354684737,0.399246092,26.152884,0.22561402,0.155103047,0.072841594,19.566687,-0.270802771,-0.1355122,0.19532413,-0.197071988,-0.40891023,0.431777379,0.40159575,0.40159575,-0.004504505,-0.004504505,0.198529412,-0.217479675,-0.070698467,0.035714286,-0.301242236,-0.301903017,0.357839434
2015/3/25 13:11,0.366105503,-0.353695227,0.381317102,25.527769,0.222594436,0.146549216,0.203923322,20.226801,-0.270802771,-0.075812874,0.163650075,-0.323488172,-0.164212275,0.435368043,0.393617027,0.393617027,0.004504505,0.004504505,0.191176471,-0.134146341,-0.017887564,0.021428571,-0.338509317,-0.341695591,0.339150443
2015/3/25 13:12,0.358373613,-0.35072701,0.441287714,26.705191,0.222594436,0.137117959,0.061366466,19.722799,-0.270802771,-0.119806904,0.113876166,-0.191985306,-0.181414061,0.438958707,0.382978703,0.382978703,-0.004504505,-0.004504505,0.191176471,-0.205284553,0.041737649,0,-0.363354037,-0.353806034,0.334498247
2015/3/25 13:12,0.356849342,-0.35072701,0.399210078,26.465689,0.219574336,0.165192265,0.103044272,19.549879,-0.273030757,-0.099682992,0.183257919,0.072700076,-0.105652346,0.433572711,0.40159575,0.40159575,0.004504505,0.004504505,0.191176471,-0.270325203,-0.169505963,0.035714286,-0.388198758,-0.375432483,0.362228614
2015/3/25 13:12,0.361930284,-0.352705831,0.414548505,26.475042,0.222594436,0.159306908,-0.033060865,18.924679,-0.273030757,-0.073603614,0.160633484,-0.370910037,0.166922236,0.442549372,0.40159575,0.40159575,0.004504505,0.004504505,0.191176471,-0.298780488,0.041737649,0.085714286,-0.344720497,-0.324394432,0.334498247
2015/3/25 13:13,0.353601938,-0.352705831,0.379918592,25.351963,0.219574336,0.171260409,0.052685781,19.847471,-0.275259251,-0.006171687,0.168174962,0.07328172,-0.199994125,0.429982047,0.393617027,0.393617027,0.004504505,0.004504505,0.191176471,-0.264227642,-0.080919932,-0.028571429,-0.363354037,-0.330449654,0.344030211
2015/3/25 13:13,0.364073146,-0.354684737,0.414799505,26.606153,0.219574336,0.160988404,0.080828881,19.853575,-0.275259251,-0.079559112,0.272247207,0.166708977,-0.152885092,0.42459605,0.369680831,0.369680831,-0.004504505,-0.004504505,0.198529412,-0.245934959,-0.007666099,-0.021428571,-0.307453416,-0.328719722,0.355343589
2015/3/25 13:13,0.358881698,-0.355674133,0.4311126,26.569462,0.219574336,0.174623522,0.164511566,19.943523,-0.275259251,-0.075812874,0.138008896,-0.400429931,-0.140376309,0.451526032,0.380319155,0.380319155,-0.004504505,-0.004504505,0.198529412,-0.158536585,-0.080919932,0.035714286,-0.363354037,-0.357266358,0.360607621
2015/3/25 13:14,0.351569538,-0.360018907,0.407671269,26.217667,0.219574336,0.16267002,0.137443985,19.879469,-0.275259251,-0.051270378,0.187782805,-0.052300503,0.211651783,0.446140036,0.409574446,0.409574446,-0.004504505,-0.004504505,0.191176471,-0.239837398,-0.091141397,0.021428571,-0.344720497,-0.349480745,0.343640352
2015/3/25 13:14,0.360405969,-0.361997813,0.424809771,26.524817,0.213535256,0.161829248,0.149079735,20.040707,-0.275259251,-0.059002948,0.208898944,0.244243431,-0.434816659,0.444344704,0.388297878,0.388297878,-0.004504505,-0.004504505,0.191176471,-0.329268293,-0.195059625,0.028571429,-0.313664596,-0.28200696,0.332308321
2015/3/25 13:14,0.359389784,-0.363976634,0.392945489,26.090708,0.210515758,0.188441306,0.251563804,20.182611,-0.277487238,-0.060107578,0.291855204,0.060473664,-0.307298737,0.437163375,0.377659528,0.377659528,-0.004504505,-0.004504505,0.191176471,-0.176829268,0.026405451,0.042857143,-0.332298137,-0.299308119,0.351918797
2015/3/25 13:15,0.367121689,-0.364966031,0.412365261,26.412069,0.213535256,0.194472869,0.124420766,20.137007,-0.279715224,-0.047956393,0.341628959,0.110571475,0.123021187,0.440754039,0.390957399,0.390957399,-0.004504505,-0.004504505,0.198529412,-0.323170732,-0.101362862,0.057142857,-0.338509317,-0.307958239,0.340967298
2015/3/25 13:15,0.357865527,-0.363976634,0.399868398,26.429377,0.216554753,0.168738141,0.142901002,20.003868,-0.279715224,-0.055688962,0.165158217,0.24605283,-0.155657361,0.438958707,0.375000007,0.375000007,0.004504505,0.004504505,0.198529412,-0.211382114,-0.057069847,0.064285714,-0.338509317,-0.342560557,0.352653747
2015/3/25 13:15,0.351569538,-0.362987209,0.38072896,25.629753,0.213535256,0.156784639,0.215108173,20.165312,-0.279715224,0.022981582,0.077677225,-0.076876167,0.33590283,0.433572711,0.404255271,0.404255271,-0.004504505,-0.004504505,0.191176471,-0.245934959,0.051959114,0.028571429,-0.326086957,-0.299308119,0.339407862
2015/3/25 13:16,0.345361904,-0.362987209,0.377377974,26.06641,0.213535256,0.170419661,0.298879815,20.725426,-0.279715224,0.037582248,0.144042079,-0.442605678,-0.207381021,0.435368043,0.409574446,0.409574446,-0.004504505,-0.004504505,0.198529412,-0.298780488,0.031516184,0.035714286,-0.363354037,-0.327854756,0.337206743
2015/3/25 13:16,0.354618123,-0.362987209,0.388764278,25.972088,0.213535256,0.189282055,0.10218298,19.873957,-0.279715224,-0.045506912,0.110859575,-0.111698439,-0.463998735,0.433572711,0.398936096,0.398936096,0.004504505,0.004504505,0.198529412,-0.164634146,0.091141397,0.064285714,-0.319875776,-0.332180045,0.359031396
2015/3/25 13:16,0.36813786,-0.361997813,0.45084035,27.408495,0.210515758,0.197835982,0.198936661,19.749058,-0.279715224,0.016353643,0.097285222,0.233074965,-0.255219159,0.4497307,0.393617027,0.393617027,-0.004504505,-0.004504505,0.198529412,-0.152439024,0.041737649,0,-0.388198758,-0.378892807,0.356690375
2015/3/25 13:17,0.361930284,-0.362987209,0.358187862,25.384108,0.213535256,0.191109781,0.11048737,20.248032,-0.279715224,0.006171655,0.187782805,0.106735464,-0.111740215,0.438958707,0.361702135,0.361702135,0.004504505,0.004504505,0.191176471,-0.31097561,0.106473595,0.057142857,-0.369565217,-0.296712761,0.359031396
2015/3/25 13:17,0.364581246,-0.363976634,0.380298062,25.905907,0.207496261,0.177145766,0.009197494,19.560427,-0.279715224,-0.032251097,0.236048265,-0.146415775,0.221768344,0.440754039,0.414893622,0.414893622,-0.004504505,-0.004504505,0.191176471,-0.211382114,-0.002555366,-0.035714286,-0.338509317,-0.342560557,0.333192499
2015/3/25 13:17,0.367121689,-0.364966031,0.394505331,26.10779,0.204476677,0.190122803,0.203886959,20.184841,-0.279715224,0.047956362,0.23303152,-0.033443898,-0.303362604,0.446140036,0.396276575,0.396276575,0.004504505,0.004504505,0.191176471,-0.282520325,0.057069847,0.071428571,-0.375776398,-0.366781903,0.370165699
2015/3/25 13:18,0.365089332,-0.365955427,0.431326833,26.113817,0.198437682,0.144026947,0.12145655,19.54011,-0.28194321,0.024086244,0.136500754,0.009150076,-0.228253313,0.446140036,0.393617027,0.393617027,-0.004504505,-0.004504505,0.198529412,-0.239837398,-0.031516184,0.035714286,-0.301242236,-0.298442693,0.346999856
2015/3/25 13:18,0.352077623,-0.366944823,0.396356628,26.080097,0.195418185,0.150753076,0.172198657,20.138512,-0.28417126,-0.01059024,0.121417798,-0.382812648,-0.037522412,0.451526032,0.398936096,0.398936096,-0.004504505,-0.004504505,0.198529412,-0.180894309,-0.13032368,0.05,-0.363354037,-0.343425523,0.354894039
2015/3/25 13:18,0.352585709,-0.368923729,0.434140741,26.76436,0.198437682,0.193632121,-0.015780745,19.191135,-0.286399247,-0.076917505,0.302413273,-0.238213898,-0.390723058,0.433572711,0.393617027,0.393617027,-0.004504505,-0.004504505,0.198529412,-0.233739837,-0.031516184,0.035714286,-0.344720497,-0.307958239,0.331401758
2015/3/25 13:19,0.344345733,-0.369913154,0.370326596,25.115614,0.195418185,0.15846616,0.174253466,20.114243,-0.293567592,-0.073603614,0.279788992,-0.437642839,-0.298107878,0.435368043,0.385638224,0.385638224,0.004504505,0.004504505,0.191176471,-0.270325203,0.022998296,0.014285714,-0.394409938,-0.398788864,0.366753965
2015/3/25 13:19,0.345361904,-0.371891947,0.398099701,26.007067,0.191873512,0.182519368,0.182332985,20.144323,-0.295795578,-0.051270378,0.269230769,-0.349406659,-0.176315677,0.4497307,0.382978703,0.382978703,-0.004504505,-0.004504505,0.198529412,-0.069105691,-0.075809199,0.085714286,-0.357142857,-0.359861716,0.34341651
2015/3/25 13:19,0.347902404,-0.371891947,0.411215343,26.539461,0.191873512,0.180837872,0.217035111,20.59083,-0.298023564,-0.055688962,0.077677225,-0.486262555,-0.008174538,0.440754039,0.390957399,0.390957399,-0.004504505,-0.004504505,0.191176471,-0.245934959,-0.101362862,0.035714286,-0.332298137,-0.274221347,0.328557092
2015/3/25 13:20,0.346886233,-0.371891947,0.36685253,25.478849,0.188854015,0.170419661,0.109813094,19.59194,-0.300251614,-0.163800934,0.050527903,-0.202244509,-0.179841865,0.437163375,0.40159575,0.40159575,0.004504505,0.004504505,0.198529412,-0.270325203,-0.145655877,0.05,-0.307453416,-0.297577727,0.35492948
2015/3/25 13:20,0.353601938,-0.373096448,0.372800954,25.654701,0.188854015,0.168738141,0.055789621,19.789757,-0.300251614,-0.087291681,0.042986579,-0.165712601,0.073637579,0.442549372,0.393617027,0.393617027,0.004504505,0.004504505,0.198529412,-0.25203252,0.200170358,0.121428571,-0.338509317,-0.323529466,0.344306284
2015/3/25 13:20,0.349029038,-0.374085844,0.414215074,26.677917,0.188854015,0.172101157,0.05522265,19.468279,-0.293567592,-0.083977696,0.239064857,0.080694517,-0.367975887,0.433572711,0.388297878,0.388297878,-0.004504505,-0.004504505,0.191176471,-0.233739837,-0.224020443,0.078571429,-0.381987578,-0.371972159,0.361726834
2015/3/25 13:21,0.347902404,-0.374085844,0.374259787,25.455816,0.188854015,0.184200888,0.159348149,20.019312,-0.288627233,-0.148095637,0.071643888,-0.191622175,-0.256790071,0.453321364,0.388297878,0.388297878,-0.004504505,-0.004504505,0.191176471,-0.164634146,0.031516184,0.057142857,-0.394409938,-0.375432483,0.341151969
2015/3/25 13:21,0.356849342,-0.375075241,0.407934899,26.320303,0.188854015,0.185041637,0.082406352,19.532967,-0.286399247,-0.148095637,0.156108597,0.216207916,-0.472127008,0.442549372,0.382978703,0.382978703,0.004504505,0.004504505,0.205882353,-0.264227642,-0.140545145,0.078571429,-0.381987578,-0.375432483,0.330696654
2015/3/25 13:21,0.348520952,-0.37606475,0.375896486,25.7764,0.185834517,0.201198999,0.102738199,19.658072,-0.28417126,-0.105206301,0.165158217,-0.097318295,-0.147392231,0.4497307,0.390957399,0.390957399,0.004504505,0.004504505,0.205882353,-0.211382114,-0.120102215,0.007142857,-0.388198758,-0.39532854,0.35182553
2015/3/25 13:22,0.343837633,-0.378043571,0.381231144,25.690752,0.185834517,0.17378275,0.106680598,19.479151,-0.28417126,-0.114283658,0.217948564,0.027572554,-0.139893837,0.446140036,0.396276575,0.396276575,0.004504505,0.004504505,0.191176471,-0.270325203,-0.046848382,0.021428571,-0.381987578,-0.371972159,0.363608977
2015/3/25 13:22,0.342313318,-0.380022364,0.375302589,26.200087,0.185834517,0.192791373,0.039140046,19.258163,-0.28417126,-0.09391962,0.159125189,0.227904746,-0.48543756,0.444344704,0.404255271,0.404255271,0.004504505,0.004504505,0.198529412,-0.323170732,-0.080919932,0.1,-0.338509317,-0.346885847,0.347455003
2015/3/25 13:22,0.346886233,-0.382001157,0.422842804,26.926641,0.182814934,0.20035825,0.058901937,19.738834,-0.28417126,-0.138826185,0.308446456,-0.489237652,-0.284337562,0.435368043,0.385638224,0.385638224,0.004504505,0.004504505,0.205882353,-0.134146341,0.067291312,0.071428571,-0.369565217,-0.39532854,0.323115852
2015/3/25 13:23,0.341805233,-0.383980091,0.376619594,25.637522,0.185834517,0.189282055,-0.007004891,19.095945,-0.286399247,-0.169324242,0.225490196,0.105494843,-0.206210872,0.437163375,0.390957399,0.390957399,-0.004504505,-0.004504505,0.198529412,-0.193089431,0.007666099,0.078571429,-0.363354037,-0.358131324,0.362860969
2015/3/25 13:23,0.343837633,-0.387163385,0.427750469,26.775776,0.182814934,0.191950625,0.083807065,19.765175,-0.28417126,-0.144781746,0.131975867,-0.440564304,-0.184729524,0.456912029,0.380319155,0.380319155,0.004504505,0.004504505,0.198529412,-0.233739837,-0.031516184,0.107142857,-0.344720497,-0.341695591,0.340484172
2015/3/25 13:23,0.338646185,-0.388152781,0.372131866,25.51936,0.182814934,0.156784639,0.148334178,19.794296,-0.28417126,-0.154723576,0.163650075,-0.183569362,-0.05103295,0.455116697,0.406914899,0.406914899,0.004504505,0.004504505,0.198529412,-0.164634146,0.031516184,0.057142857,-0.350931677,-0.348615779,0.336279661
2015/3/25 13:24,0.336105742,-0.389142178,0.359555919,25.427612,0.182814934,0.168738141,0.21231373,20.296005,-0.28417126,-0.120911597,0.17571644,-0.246495083,-0.442583959,0.455116697,0.382978703,0.382978703,0.004504505,0.004504505,0.198529412,-0.282520325,-0.120102215,0.05,-0.357142857,-0.358131324,0.360876232
2015/3/25 13:24,0.340170513,-0.390131687,0.355423521,25.36805,0.179795436,0.187563977,0.234322215,20.239441,-0.286399247,-0.141035509,0.136500754,0.165470983,-0.23633655,0.435368043,0.385638224,0.385638224,-0.004504505,-0.004504505,0.198529412,-0.298780488,-0.057069847,0.085714286,-0.326086957,-0.302767983,0.361281014
2015/3/25 13:24,0.348520952,-0.390131687,0.362332682,25.450531,0.176775251,0.166033037,0.08548375,19.789019,-0.288627233,-0.107415593,0.183257919,-0.214582277,-0.409497395,0.444344704,0.382978703,0.382978703,-0.004504505,-0.004504505,0.205882353,-0.164634146,-0.002555366,0.078571429,-0.363354037,-0.353806034,0.348337316
2015/3/25 13:25,0.336105742,-0.390131687,0.426791398,26.577414,0.176775251,0.180837872,0.071231807,19.722752,-0.291339605,-0.13440757,0.216440576,-0.454852379,0.282131224,0.438958707,0.393617027,0.393617027,-0.004504505,-0.004504505,0.191176471,-0.282520325,-0.021294719,0.057142857,-0.357142857,-0.342560557,0.32941329
2015/3/25 13:25,0.331444472,-0.388152781,0.355796494,25.361414,0.17362446,0.155943891,0.158181121,20.107052,-0.288627233,-0.143677022,0.157616893,0.074853158,0.136624366,0.422800718,0.398936096,0.398936096,-0.004504505,-0.004504505,0.198529412,-0.245934959,-0.007666099,0.071428571,-0.319875776,-0.324394432,0.359189951
2015/3/25 13:25,0.344345733,-0.388152781,0.395942629,26.366611,0.176775251,0.172101157,-0.051686985,18.874966,-0.291339605,-0.142572391,0.254147967,-0.109864526,-0.389503965,0.435368043,0.385638224,0.385638224,0.004504505,0.004504505,0.198529412,-0.298780488,-0.067291312,0.05,-0.381987578,-0.35467146,0.337852156
2015/3/25 13:26,0.342821462,-0.388152781,0.42089904,27.244808,0.176775251,0.171260409,0.005888626,19.487106,-0.288627233,-0.104101608,0.165158217,-0.176544752,-0.379779038,0.447935368,0.380319155,0.380319155,0.004504505,0.004504505,0.205882353,-0.304878049,-0.002555366,0.078571429,-0.344720497,-0.32698979,0.36052741
2015/3/25 13:26,0.346886233,-0.389142178,0.380209135,25.708071,0.17362446,0.219220644,0.190306306,20.134436,-0.288627233,-0.145886377,0.139517192,0.209247368,-0.352929937,0.442549372,0.388297878,0.388297878,0.004504505,0.004504505,0.198529412,-0.282520325,-0.080919932,0.085714286,-0.369565217,-0.31401392,0.365562003
